step,load,iter,gdof_sigma,gdof_u,gdof_d,du_abs,dd_abs,err_u,err_d,max_d,linear_solver_elastic,linear_solver_phase,linear_niter_elastic,linear_niter_phase,linear_converged_elastic,linear_converged_phase,linear_cb_res_elastic,linear_cb_res_phase,linear_res_elastic,linear_res_phase,t_elastic_assemble_iter_s,t_elastic_solve_iter_s,t_phase_assemble_iter_s,t_phase_solve_iter_s,t_elastic_iter_total_s,t_phase_iter_total_s,t_iter_s
6,0.0722,12,319114,230688,38996,2.4613934346785322e-06,1.920298082627082e-05,7.062246766412999e-06,3.269527196109527e-05,0.2298061107536186,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,1.5331250977287836e-10,1.2913251980033396e-14,14.985775291919708,255.5677637499757,1.3042178340256214,0.33924995781853795,270.5535390418954,1.6434677918441594,274.525718500372
6,0.0722,13,319114,230688,38996,1.1136752517909417e-06,8.668008238350182e-06,3.1953645991673686e-06,1.4758275773840355e-05,0.22980661748882825,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,2.8057693683187995e-10,1.1906330407941013e-14,19.106072917114943,235.92795112496242,0.617593124974519,0.23328158305957913,255.03402404207736,0.8508747080340981,259.1540787080303
7,0.07440000000000001,2,319114,230688,38996,0.011691740370055026,0.06847615727173993,0.03354568794192576,0.108240531599415,0.24345230715093288,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,3.505800271566727e-10,1.3976038518359421e-14,23.455701083876193,242.08093437505886,0.5477525829337537,0.32957795821130276,265.53663545893505,0.8773305411450565,268.5463978750631
7,0.07440000000000001,4,319114,230688,38996,0.0016645477202401296,0.012462321734942227,0.0047758842242710976,0.019699241068683516,0.2454268166942633,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,2.5238791939081155e-10,1.2755000013480197e-14,21.936135083902627,243.38840379193425,0.540151416324079,0.3613360417075455,265.3245388758369,0.9014874580316246,268.4533425406553
6,0.0722,14,319114,230688,38996,5.041137717190571e-07,3.914660098030709e-06,1.4464066589550098e-06,6.665156711777932e-06,0.22980684709529578,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,1.8079734339887195e-10,1.1555065297872403e-14,21.745665333699435,233.86932874983177,0.5580871249549091,0.20820295810699463,255.6149940835312,0.7662900830619037,259.00795770809054
7,0.07440000000000001,3,319114,230688,38996,0.003975978021498822,0.02761412315703431,0.011407789922769822,0.04364975327554858,0.24478182235639226,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,6.416881157097777e-10,1.3059888674340879e-14,21.26324287476018,233.4282930418849,0.6200745003297925,0.3221221249550581,254.69153591664508,0.9421966252848506,257.7315926672891
7,0.07440000000000001,5,319114,230688,38996,0.0007515163024273174,0.0058340803439322535,0.0021562342787789807,0.009221953786263911,0.24574239624600605,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,7.732490080004889e-10,1.2531657290107684e-14,19.65863558417186,235.01212174957618,0.6257542502135038,0.3512502908706665,254.67075733374804,0.9770045410841703,257.7439611251466
7,0.07440000000000001,1,319114,230688,38996,0.3485318408224553,0.6326295359039978,1.0,1.0,0.24060329504464578,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,1.0047508710589947e-10,1.5531887919346314e-14,17.19328916678205,235.87889162497595,0.6410175422206521,0.31338512478396297,253.072180791758,0.9544026670046151,256.2759095001966
7,0.07440000000000001,6,319114,230688,38996,0.00035141114518302417,0.0027739910695629617,0.0010082612376354893,0.004384858613341628,0.24589683804720855,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,4.16890749906505e-09,1.1328425559696666e-14,18.17141579184681,235.18265475006774,0.6159867499954998,0.29878170788288116,253.35407054191455,0.914768457878381,256.46874979231507
7,0.07440000000000001,4,319114,230688,38996,0.0016645477202401296,0.012462321734942227,0.0047758842242710976,0.019699241068683516,0.2454268166942633,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,2.5238791939081155e-10,1.2755000013480197e-14,17.367513083852828,236.2083506253548,0.5733596249483526,0.3182396669872105,253.57586370920762,0.8915992919355631,256.68966441694647
7,0.07440000000000001,7,319114,230688,38996,0.00016714081267650303,0.0013289718086710496,0.00047955679539088593,0.0021007109741912563,0.2459722879083023,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,2.1107760646892648e-10,1.1973326319622845e-14,25.82940158387646,236.62222658330575,0.5807099593803287,0.306895709130913,262.4516281671822,0.8876056685112417,265.9848152496852
7,0.07440000000000001,2,319114,230688,38996,0.011691740370055026,0.06847615727173993,0.03354568794192576,0.108240531599415,0.24345230715093288,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,3.505800271566727e-10,1.3976038518359421e-14,28.09627908328548,234.7586907921359,0.6019763331860304,0.3058360833674669,262.8549698754214,0.9078124165534973,266.15703554078937
7,0.07440000000000001,5,319114,230688,38996,0.0007515163024273174,0.0058340803439322535,0.0021562342787789807,0.009221953786263911,0.24574239624600605,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,7.732490080004889e-10,1.2531657290107684e-14,25.438486999832094,237.18949395790696,0.5916361659765244,0.3177217496559024,262.62798095773906,0.9093579156324267,266.0427567078732
7,0.07440000000000001,3,319114,230688,38996,0.003975978021498822,0.02761412315703431,0.011407789922769822,0.04364975327554858,0.24478182235639226,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,6.416881157097777e-10,1.3059888674340879e-14,20.87147912522778,262.3150754580274,0.7575994161888957,0.6752730421721935,283.1865545832552,1.4328724583610892,287.8853050423786
7,0.07440000000000001,6,319114,230688,38996,0.00035141114518302417,0.0027739910695629617,0.0010082612376354893,0.004384858613341628,0.24589683804720855,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,4.16890749906505e-09,1.1328425559696666e-14,22.526041958946735,262.0585438753478,2.042569083161652,0.5521707497537136,284.58458583429456,2.5947398329153657,290.0217394581996
7,0.07440000000000001,8,319114,230688,38996,8.019659025099266e-05,0.000639214740622061,0.00023009831773690195,0.0010104092590439257,0.24600907542908182,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,6.044356343184281e-10,1.1514889354985918e-14,19.524141457863152,275.52515291702,0.9892321671359241,0.4172123749740422,295.0492943748832,1.4064445421099663,299.50783604197204
7,0.07440000000000001,9,319114,230688,38996,3.866042480707798e-05,0.000308189719296122,0.00011092365253013394,0.000487156703576499,0.24602698579094917,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,2.623122661084934e-10,1.113561762622447e-14,22.15678762504831,302.4737446666695,0.5331345410086215,0.30716016702353954,324.6305322917178,0.840294708032161,328.1252674171701
7,0.07440000000000001,7,319114,230688,38996,0.00016714081267650303,0.0013289718086710496,0.00047955679539088593,0.0021007109741912563,0.2459722879083023,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,2.1107760646892648e-10,1.1973326319622845e-14,28.725071124732494,305.0422700000927,0.6509694159030914,0.32798237539827824,333.7673411248252,0.9789517913013697,337.6040619998239
7,0.07440000000000001,4,319114,230688,38996,0.0016645477202401296,0.012462321734942227,0.0047758842242710976,0.019699241068683516,0.2454268166942633,_default_spsolve,_default_spsolve,1,1,True,True,nan,nan,2.5238791939081155e-10,1.2755000013480197e-14,30.71025412483141,305.81535979220644,0.7004206669516861,0.31321345921605825,336.52561391703784,1.0136341261677444,340.02257062494755
